//ID	Luck	Skill	X	Y	AdOpt.	Level	ON/OFF	Item Name		Cost	BuyWithZen	BuyWithCredits	BuyWithGoldCredits 	Dur	Refi	SkCount	Harmony	EquipLvl	DW/SM   DK/BK   FE/ME  MG/DM   DL/LE   S/BS	RF	GL
0
//Season 1+
241	-1	0	1	1	0	0	0	"Valuable Reward Jar"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
242	-1	0	1	1	0	0	0	"Golden Apple"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
243	-1	0	1	1	0	0	0	"Golden Apple(2)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
244	-1	0	1	1	0	0	0	"Evomon Summoning Scroll"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
245	-1	0	1	1	0	0	0	"Tetra Crystal (Greater)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
246	-1	0	1	1	0	0	0	"Tetra Crystal (Standard)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
247	-1	0	1	1	0	0	0	"Tetra Crystal (Minor)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
248	-1	0	1	1	0	0	0	"Minor Evomon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
249	-1	0	1	1	0	0	0	"Standard Evomon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
250	-1	0	1	1	0	0	0	"Greater Evomon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
251	-1	0	1	1	0	0	0	"Luxurious Evomon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
252	-1	0	1	1	0	0	0	"Magnificent Evomon Box"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
253	-1	0	1	1	0	0	0	"Legendary Evomon Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
254	-1	0	1	1	0	0	0	"Gift of Henchmen"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
256	-1	0	1	1	0	0	0	"Gift of Knights"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
257	-1	0	1	1	0	0	0	"Gift of High Knights"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
258	-1	0	1	1	0	0	0	"Minor Devil's Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
259	-1	0	1	1	0	0	0	"Devil's Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
260	-1	0	1	1	0	0	0	"High Devil's Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
261	-1	0	1	1	0	0	0	"Guardsman's Box"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
262	-1	0	1	1	0	0	0	"Guardman Captain's Box"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
263	-1	0	1	1	0	0	0	"Bless of Light (Low Grade)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
264	-1	0	1	1	0	0	0	"Bless of Light (Middle Grade)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
277	-1	0	1	1	0	0	0	"Special Card"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
278	-1	0	1	1	0	0	0	"Summoning Scroll Fragment"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
//Season 10+
279	-1	0	1	1	0	0	0	"Master EXP Potion (5)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
280	-1	0	1	1	0	0	0	"Master EXP Potion (6)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
281	-1	0	1	1	0	0	0	"Grow Lancer Character Card"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
282	-1	0	1	1	0	0	0	"Mastery Box(Minor)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
283	-1	0	1	1	0	0	0	"Mastery Box(Standard)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
284	-1	0	1	1	0	0	0	"Mastery Box(Greater)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
285	-1	0	1	1	0	0	0	"Ruud"				0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
286	-1	0	1	1	0	0	0	"Pentagram Box"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
287	-1	0	1	1	0	0	0	"Mastery Reward Chest(2000)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
288	-1	0	1	1	0	0	0	"Mastery Reward Chest(1000)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
289	-1	0	1	1	0	0	0	"Mastery Reward Chest(500)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
290	-1	0	1	1	0	0	0	"Elemental Powder"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
293	-1	0	1	1	0	0	0	"Elemental Capsule(Normal)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
296	-1	0	1	1	0	0	0	"Capsule(Fire)"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
309	-1	0	1	1	0	0	0	"Fragment of Radianc slot (1)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
310	-1	0	1	1	0	0	0	"Fragment of Radianc slot (2)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
311	-1	0	1	1	0	0	0	"Fragment of Radianc slot (3)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
312	-1	0	1	1	0	0	0	"Fragment of Radianc slot (4)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
316	-1	0	1	1	0	0	0	"Scroll of Radiance slot"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
320	-1	0	1	1	0	0	0	"Blessing of Spirit"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
336	-1	0	1	1	0	0	0	"Mastery Reward Chest(100)"	0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
337	-1	0	1	1	0	0	0	"Capsule(Earth)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
338	-1	0	1	1	0	0	0	"Capsule(Water)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
339	-1	0	1	1	0	0	0	"Capsule(Wind)"			0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
340	-1	0	1	1	0	0	0	"Capsule(Darkness)"		0	0		1		1			0	0	0	0	0		1	1	1	1	1	1	1	1
EndOfCat



//ID	Luck	Skill	X	Y	AdOpt.	Level	ON/OFF	Item Name			Cost	BuyWithZen	BuyWithCredits	BuyWithGoldCredits 	Dur	Refi	SkCount	Harmony	EquipLvl	DW/SM   DK/BK   FE/ME  MG/DM   DL/LE   S/BS	RF	GL
15
//Season 1+
0	-1	0	1	2	0	0	1	"Poison"		200	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
1	-1	0	1	2	0	0	1	"Lighting"		213	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
3	-1	0	1	2	0	0	1	"Fire Ball"		225	0		1		1			0	0	0	0	0		1	0	0	1	0	1	0	0
4	-1	0	1	2	0	0	1	"Flame"		        235	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
5	-1	0	1	2	0	0	1	"Teleport"		217	0		1		1			0	0	0	0	0		1	0	0	0	0	0	0	0
6	-1	0	1	2	0	0	1	"Ice"			225	0		1		1			0	0	0	0	0		1	0	0	1	0	1	0	0
7	-1	0	1	2	0	0	1	"Twister"		240	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
8	-1	0	1	2	0	0	1	"Evil Spirit"		250	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
9	-1	0	1	2	0	0	1	"Hellfire"		260	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
10	-1	0	1	2	0	0	1	"Power Wave"		229	0		1		1			0	0	0	0	0		1	0	0	1	0	1	0	0
11	-1	0	1	2	0	0	1	"Aqua Beam"		274	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
12	-1	0	1	2	0	0	1	"Cometfall"		280	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
13	-1	0	1	2	0	0	1	"Inferno"		288	0		1		1			0	0	0	0	0		1	0	0	1	0	0	0	0
14	-1	0	1	2	0	0	1	"Teleport Ally"   	283	0		1		1			0	0	0	0	0		2	0	0	0	0	0	0	0
15	-1	0	1	2	0	0	1	"Soul Barrier"	        277	0		1		1			0	0	0	0	0		1	0	0	0	0	0	0	0
16	-1	0	1	2	0	0	1	"Decay"		        296	0		1		1			0	0	0	0	0		2	0	0	0	0	0	0	0
17	-1	0	1	2	0	0	1	"Ice Storm"		293	0		1		1			0	0	0	0	0		2	0	0	0	0	0	0	0
18	-1	0	1	2	0	0	1	"Nova"		        200	0		1		1			0	0	0	0	0		2	0	0	0	0	0	0	0
//Season 4+
19	-1	0	1	2	0	0	1	"Chain Lightning Parchment"	275	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
20	-1	0	1	2	0	0	1	"Drain Life Parchment"		235	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
21	-1	0	1	2	0	0	1	"Lightning Shock Parchment"	293	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
22	-1	0	1	2	0	0	1	"Damage Reflection Parchment"	280	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
23	-1	0	1	2	0	0	1	"Berserker Parchment"		283	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
24	-1	0	1	2	0	0	1	"Sleep Parchment"		240	0		1		1			0	0	0	0	0		0	0	0	0	0	1	0	0
26	-1	0	1	2	0	0	1	"Weakness Parchment"		293	0		1		1			0	0	0	0	0		0	0	0	0	0	2	0	0
27	-1	0	1	2	0	0	1	"Innovation Parchment"		211	0		1		1			0	0	0	0	0		0	0	0	0	0	2	0	0
28	-1	0	1	2	0	0	1	"Scroll of Wizardry Enhance"	200	0		1		1			0	0	0	0	220		2	0	0	0	0	0	0	0
29	-1	0	1	2	0	0	1	"Scroll of Gigantic Storm"	200	0		1		1			0	0	0	0	220		0	0	0	1	0	0	0	0
//Season 6+
30	-1	0	1	2	0	0	1	"Chain Drive Parchment"		200	0		1		1			0	0	0	0	150		0	0	0	0	0	0	1	0
31	-1	0	1	2	0	0	1	"Dark Side Parchment"		200	0		1		1			0	0	0	0	180		0	0	0	0	0	0	1	0
32	-1	0	1	2	0	0	1	"Dragon Roar Parchment"		200	0		1		1			0	0	0	0	150		0	0	0	0	0	0	1	0
33	-1	0	1	2	0	0	1	"Dragon Slasher Parchment"	200	0		1		1			0	0	0	0	200		0	0	0	0	0	0	1	0
34	-1	0	1	2	0	0	1	"Ignore Defense Parchment"	200	0		1		1			0	0	0	0	120		0	0	0	0	0	0	1	0
35	-1	0	1	2	0	0	1	"Increase Health Parchment"	290	0		1		1			0	0	0	0	80		0	0	0	0	0	0	1	0
36	-1	0	1	2	0	0	1	"Increase Block Parchment"	270	0		1		1			0	0	0	0	50		0	0	0	0	0	0	1	0
EndOfCat
